bird_name,scientific_name,count,date,time,latitude,longitude,location,county,state,observation_method
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-26,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-07,11:02:00,33.1839866,-87.3481692,"Interstate 20, Cottondale, Alabama, US (33.184, -87.348)",Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-11,16:50:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-19,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,3,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-02,13:30:00,33.222273,-87.611616,Robert Cardinal Park,Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-12,07:04:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,4,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-22,09:34:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-16,10:41:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-16,10:41:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-22,18:11:00,33.167135,-87.244235,Mo’s House,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,4,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,50,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,40,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,5,2025-03-12,07:04:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Incidental
Red-winged Blackbird,Agelaius phoeniceus,20,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,3,2025-03-30,14:35:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,10,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-13,17:34:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,60,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,10,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,5,2025-03-23,17:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Red-winged Blackbird,Agelaius phoeniceus,9,2025-03-25,16:34:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,75,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,4,2025-03-16,07:30:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,15,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-23,07:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-winged Blackbird,Agelaius phoeniceus,,2025-03-28,10:31:00,33.237158,-87.587312,30th St Northport,Tuscaloosa,Alabama,Incidental
Red-winged Blackbird,Agelaius phoeniceus,,2025-03-02,06:30:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,20,2025-03-31,16:12:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,50,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,8,2025-03-12,16:38:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,3,2025-03-01,06:44:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Red-winged Blackbird,Agelaius phoeniceus,100,2025-03-30,19:20:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-06,16:42:00,33.188155,-87.524159,"Snow Hinton Park, Tuscaloosa US-AL 33.18816, -87.52416",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,5,2025-03-12,07:04:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Incidental
Red-winged Blackbird,Agelaius phoeniceus,3,2025-03-30,14:35:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,2,2025-03-01,10:39:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,75,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-08,08:30:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-winged Blackbird,Agelaius phoeniceus,2,2025-03-25,15:46:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,30,2025-03-30,15:11:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,40,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,30,2025-03-30,15:11:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,15,2025-03-16,07:03:00,33.2068705,-87.5917464,Oliver Lock & Dam,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-26,12:02:00,33.136622,-87.665491,"6906–6982 Black Warrior Rd, Tuscaloosa US-AL 33.13662, -87.66549",Tuscaloosa,Alabama,Stationary
Red-winged Blackbird,Agelaius phoeniceus,200,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,6,2025-03-22,07:08:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,60,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,2,2025-03-01,10:39:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,8,2025-03-22,07:54:00,33.255742,-87.588475,"3201 Mayberry Landing Dr, Northport US-AL 33.25574, -87.58848",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,7,2025-03-22,09:34:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,2,2025-03-24,10:12:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-winged Blackbird,Agelaius phoeniceus,15,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,200,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,15,2025-03-09,08:16:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-31,18:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Red-winged Blackbird,Agelaius phoeniceus,,2025-03-23,16:30:00,33.2190015,-87.5541341,Tuscaloosa Riverwalk,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,40,2025-03-18,16:30:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,20,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,20,2025-03-28,07:34:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-17,18:35:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
Red-winged Blackbird,Agelaius phoeniceus,4,2025-03-16,07:30:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,4,2025-03-14,12:04:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-16,12:27:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,3,2025-03-11,16:50:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,5,2025-03-02,08:44:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-22,18:11:00,33.167135,-87.244235,Mo’s House,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-26,12:02:00,33.136622,-87.665491,"6906–6982 Black Warrior Rd, Tuscaloosa US-AL 33.13662, -87.66549",Tuscaloosa,Alabama,Stationary
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-23,11:51:00,33.2112712,-87.5765877,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,15,2025-03-16,07:03:00,33.2068705,-87.5917464,Oliver Lock & Dam,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,35,2025-03-10,17:00:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-18,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,42,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-11,17:18:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,5,2025-03-16,15:14:00,33.255689,-87.588535,"3201 Mayberry Landing Dr, Northport US-AL 33.25569, -87.58854",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,,2025-03-16,12:15:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-28,17:36:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-winged Blackbird,Agelaius phoeniceus,2,2025-03-25,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Red-winged Blackbird,Agelaius phoeniceus,15,2025-03-09,08:16:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,4,2025-03-14,12:04:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,20,2025-03-10,11:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,42,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,3,2025-03-15,07:40:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-winged Blackbird,Agelaius phoeniceus,1,2025-03-07,09:44:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,14,2025-03-26,16:15:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-winged Blackbird,Agelaius phoeniceus,4,2025-03-29,09:34:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Rose-breasted Grosbeak,Pheucticus ludovicianus,1,2025-03-27,16:32:00,33.162757,-87.466956,"4720 Appletree Ln, Tuscaloosa US-AL 33.16276, -87.46696",Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,13,2025-03-10,17:00:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,10,2025-03-13,07:40:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Rock Pigeon,Columba livia,9,2025-03-16,07:03:00,33.2068705,-87.5917464,Oliver Lock & Dam,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,8,2025-03-22,18:25:00,33.222273,-87.611616,Robert Cardinal Park,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,25,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,6,2025-03-18,16:30:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,15,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,4,2025-03-27,16:34:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,6,2025-03-16,10:57:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,3,2025-03-31,18:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,4,2025-03-03,07:36:00,33.204004,-87.536882,"The University of Alabama, Tuscaloosa US-AL (33.2040,-87.5369)",Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,13,2025-03-25,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,2,2025-03-19,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,25,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,4,2025-03-14,09:25:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Rock Pigeon,Columba livia,13,2025-03-02,13:30:00,33.222273,-87.611616,Robert Cardinal Park,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,2,2025-03-03,17:20:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,9,2025-03-16,07:03:00,33.2068705,-87.5917464,Oliver Lock & Dam,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,20,2025-03-11,16:50:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,75,2025-03-22,08:44:00,33.108221,-87.650768,Fosters Loop — Benton Bend,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,3,2025-03-28,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,5,2025-03-20,09:25:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,1,2025-03-12,16:38:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,15,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,50,2025-03-16,07:48:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Rock Pigeon,Columba livia,8,2025-03-23,17:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,8,2025-03-26,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Rock Pigeon,Columba livia,13,2025-03-18,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Ruby-throated Hummingbird,Archilochus colubris,1,2025-03-16,19:00:00,33.297626,-87.503608,"8627 Forrestal Ln, Tuscaloosa US-AL (33.2976,-87.5036)",Tuscaloosa,Alabama,Stationary
Ruby-throated Hummingbird,Archilochus colubris,1,2025-03-25,10:47:00,33.2074623,-87.5532958,Tuscaloosa (town),Tuscaloosa,Alabama,Traveling
Ruby-throated Hummingbird,Archilochus colubris,1,2025-03-26,07:09:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Ruby-throated Hummingbird,Archilochus colubris,1,2025-03-16,19:00:00,33.297626,-87.503608,"8627 Forrestal Ln, Tuscaloosa US-AL (33.2976,-87.5036)",Tuscaloosa,Alabama,Stationary
Ruby-throated Hummingbird,Archilochus colubris,1,2025-03-28,08:43:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Ruby-throated Hummingbird,Archilochus colubris,1,2025-03-29,08:14:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Ruby-throated Hummingbird,Archilochus colubris,1,2025-03-25,10:47:00,33.2074623,-87.5532958,Tuscaloosa (town),Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-28,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Ruby-crowned Kinglet,Corthylio calendula,2,2025-03-26,16:15:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-29,10:10:00,33.148646,-87.558297,Home,Tuscaloosa,Alabama,Stationary
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-03,08:05:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-22,07:54:00,33.255742,-87.588475,"3201 Mayberry Landing Dr, Northport US-AL 33.25574, -87.58848",Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-29,10:14:00,33.4251511,-87.6054867,"17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)",Tuscaloosa,Alabama,Stationary
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-29,16:33:00,33.3339345,-87.7571583,"Tuscaloosa Co. Rd. 21, Shirley Bridges",Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-01,09:09:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-08,07:03:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-14,06:50:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-13,07:26:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-25,16:37:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-11,16:28:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,4,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-31,16:12:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-02,08:44:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,4,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-06,06:34:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-17,14:26:00,33.158844,-87.594826,"5765–5789 Martin Luther King Jr Blvd, Tuscaloosa US-AL 33.15884, -87.59483",Tuscaloosa,Alabama,Stationary
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,5,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-08,08:30:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Ruby-crowned Kinglet,Corthylio calendula,6,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,4,2025-03-22,07:08:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-17,15:38:00,33.222526,-87.526059,Riverview Landing,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-07,06:21:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-28,07:34:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-22,17:40:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-22,08:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,5,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,5,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Ruby-crowned Kinglet,Corthylio calendula,1,2025-03-04,06:24:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
